sample_id,category,split_role,label,defect_type,image_path,mask_path
cb83e9a135133980580725b2,zipper,fit,0,good,zipper/train/good/076.png,
cb9e0a74c1b879258f87e0c7,screw,fit,0,good,screw/train/good/014.png,
cb9ef40f7f2466ceaa76f065,cable,fit,0,good,cable/train/good/036.png,
cbb01167a68038f0fec2c785,capsule,fit,0,good,capsule/train/good/192.png,
cbbd1c3bc63554dc7d598822,capsule,fit,0,good,capsule/train/good/188.png,
cbd12a0e3429b7dd9d3ae22a,cable,final_test,1,cut_inner_insulation,cable/test/cut_inner_insulation/013.png,cable/ground_truth/cut_inner_insulation/013_mask.png
cbd2f712a233a71b64dee989,screw,final_test,1,manipulated_front,screw/test/manipulated_front/001.png,screw/ground_truth/manipulated_front/001_mask.png
cbd37d72e8358fa525e866bb,pill,validation_normal,0,good,pill/train/good/061.png,
cbe2fea5ba962dbb483dccf2,screw,final_test,1,thread_side,screw/test/thread_side/019.png,screw/ground_truth/thread_side/019_mask.png
cbe3e2dec4d2d2f6506e6f8f,metal_nut,validation_normal,0,good,metal_nut/train/good/167.png,
cbf1bb2f9025822ed9726493,wood,fit,0,good,wood/train/good/046.png,
cbf447dffdee26a52b7f00c9,pill,fit,0,good,pill/train/good/112.png,
cbf8aa2a248dea9006bda4a0,metal_nut,fit,0,good,metal_nut/train/good/107.png,
cc1badb60b47701b07a1431d,carpet,fit,0,good,carpet/train/good/205.png,
cc35beb82d6f303c15dcf709,metal_nut,validation_normal,0,good,metal_nut/train/good/130.png,
cc375ea8b72961d759ad7d6b,hazelnut,calibration_normal,0,good,hazelnut/train/good/048.png,
cc484720990d1fa7415cb466,carpet,selection,1,metal_contamination,carpet/test/metal_contamination/006.png,carpet/ground_truth/metal_contamination/006_mask.png
cc51c65bb7b0a6a7dcf94a9a,transistor,fit,0,good,transistor/train/good/116.png,
cc61323c6dbad1fff5e5bcbe,tile,final_test,1,crack,tile/test/crack/006.png,tile/ground_truth/crack/006_mask.png
cc72663943608f98f44e0051,metal_nut,fit,0,good,metal_nut/train/good/202.png,
cc830b1cf2900a187fe5275c,cable,validation_normal,0,good,cable/train/good/149.png,
cc83b8cb5e4af91e64c4a779,transistor,final_test,0,good,transistor/test/good/036.png,
cc88d86af750296abeaca190,screw,final_test,1,thread_top,screw/test/thread_top/012.png,screw/ground_truth/thread_top/012_mask.png
cc97e3e65abb1d6bdb99f8f1,tile,fit,0,good,tile/train/good/184.png,
cc9de97759471423d22e44d5,transistor,selection,0,good,transistor/test/good/006.png,
cca071addd928060542fc14b,hazelnut,fit,0,good,hazelnut/train/good/273.png,
ccb446291cf5049f79822d92,leather,validation_normal,0,good,leather/train/good/092.png,
ccc7b2e3fd9c7f8bbbfd1fac,zipper,fit,0,good,zipper/train/good/200.png,
ccf416e63f1fe01b1bdd6c1b,metal_nut,fit,0,good,metal_nut/train/good/085.png,
cd0bc9c3e45350c97814b5ef,screw,fit,0,good,screw/train/good/077.png,
cd16a2bacf0b5240251b30a9,leather,fit,0,good,leather/train/good/063.png,
cd1be9f3d72b034a56852322,pill,fit,0,good,pill/train/good/132.png,
cd2d3db39cd6961aca34d104,transistor,fit,0,good,transistor/train/good/102.png,
cd322f4d36e27e802bddea5a,screw,final_test,1,manipulated_front,screw/test/manipulated_front/000.png,screw/ground_truth/manipulated_front/000_mask.png
cd3a8eeee51a0824ed3d3a13,leather,fit,0,good,leather/train/good/090.png,
cd4407b410ee7d1dafbf4e3f,pill,fit,0,good,pill/train/good/225.png,
cd45ebb0dc1756c837bde05d,metal_nut,calibration_normal,0,good,metal_nut/train/good/097.png,
cd54cb3a9c0227ad1d5257f2,pill,final_test,1,contamination,pill/test/contamination/019.png,pill/ground_truth/contamination/019_mask.png
cd60235cfc9c309744bf8387,carpet,fit,0,good,carpet/train/good/156.png,
cd7ec9cadda27c2518316c39,bottle,fit,0,good,bottle/train/good/204.png,
cd81a6ae0d8ba6da70ba6dc5,leather,fit,0,good,leather/train/good/165.png,
cd8c9713e618cf2b176453ae,bottle,selection,1,broken_small,bottle/test/broken_small/013.png,bottle/ground_truth/broken_small/013_mask.png
cd97a5e79b3a87ddf15f6004,screw,fit,0,good,screw/train/good/230.png,
cdb54e274e71aa23da0d31f1,pill,final_test,1,color,pill/test/color/024.png,pill/ground_truth/color/024_mask.png
cdb957c3872596e96d277699,capsule,selection,1,poke,capsule/test/poke/015.png,capsule/ground_truth/poke/015_mask.png
cdbc40b09dbcc36521f1edcb,tile,final_test,1,oil,tile/test/oil/011.png,tile/ground_truth/oil/011_mask.png
cdcfd085a0d9de47b9baf154,transistor,selection,1,cut_lead,transistor/test/cut_lead/002.png,transistor/ground_truth/cut_lead/002_mask.png
cde18085961df3d599914119,toothbrush,selection,0,good,toothbrush/test/good/009.png,
cde58976169876583d843a0f,tile,final_test,0,good,tile/test/good/028.png,
cde9f83c58843ffbd2710e74,metal_nut,final_test,1,flip,metal_nut/test/flip/015.png,metal_nut/ground_truth/flip/015_mask.png
cdf25a05520646552764114d,bottle,fit,0,good,bottle/train/good/098.png,
cdfa4f64d637d78bf08069af,hazelnut,fit,0,good,hazelnut/train/good/201.png,
ce10cbfb0f535ee814932daf,bottle,fit,0,good,bottle/train/good/049.png,
ce1a57555414ab7c4af98201,bottle,selection,1,broken_large,bottle/test/broken_large/014.png,bottle/ground_truth/broken_large/014_mask.png
ce1ea91439efa80bfb3e8634,carpet,fit,0,good,carpet/train/good/217.png,
ce2122b932b86666d4aaecb7,cable,fit,0,good,cable/train/good/002.png,
ce39db7274577b67acc26e70,toothbrush,selection,1,defective,toothbrush/test/defective/019.png,toothbrush/ground_truth/defective/019_mask.png
ce48df86a6439570fb327616,zipper,selection,1,split_teeth,zipper/test/split_teeth/013.png,zipper/ground_truth/split_teeth/013_mask.png
ce4b33d2d8bf24b085b01022,zipper,fit,0,good,zipper/train/good/197.png,
ce6023745cbe0afd38d97c49,hazelnut,final_test,1,hole,hazelnut/test/hole/009.png,hazelnut/ground_truth/hole/009_mask.png
ce6b88ee9aa2bfd4e7fc0999,bottle,selection,1,broken_large,bottle/test/broken_large/018.png,bottle/ground_truth/broken_large/018_mask.png
ce7f776904bbd7cf16bc45de,transistor,validation_normal,0,good,transistor/train/good/130.png,
ce87d39576314a11ec28b01f,carpet,calibration_normal,0,good,carpet/train/good/213.png,
ce97fcccbf73792a5ac31947,pill,selection,1,scratch,pill/test/scratch/019.png,pill/ground_truth/scratch/019_mask.png
ceaa1a31cce7be112552bb35,hazelnut,fit,0,good,hazelnut/train/good/181.png,
cec1d7eded4f1530a542331a,tile,fit,0,good,tile/train/good/174.png,
cec5db50cde2d5dc704f7693,screw,final_test,0,good,screw/test/good/038.png,
ced91334e2cb2932b900368a,metal_nut,selection,0,good,metal_nut/test/good/019.png,
cee3c2fbbbac07e42b2c3420,hazelnut,validation_normal,0,good,hazelnut/train/good/080.png,
cee9b46b227e878a6abe4b91,hazelnut,fit,0,good,hazelnut/train/good/198.png,
ceebd885d4219b3c8031cc4f,screw,calibration_normal,0,good,screw/train/good/124.png,
cef2b3ddfb113071995b051b,tile,fit,0,good,tile/train/good/149.png,
cef9c8173107c39080dc8f88,screw,fit,0,good,screw/train/good/049.png,
cefdfa2032c3e5c5e21037eb,pill,final_test,1,combined,pill/test/combined/006.png,pill/ground_truth/combined/006_mask.png
cf03d38d0b654d6b586c80a3,leather,validation_normal,0,good,leather/train/good/205.png,
cf10f6d0386367e30c5f9310,screw,calibration_normal,0,good,screw/train/good/275.png,
cf2066d2ad19ef0554f5e1a2,bottle,fit,0,good,bottle/train/good/198.png,
cf240efabe7cec4810cafc4c,grid,fit,0,good,grid/train/good/065.png,
cf2afaa380c8e620981bff93,transistor,fit,0,good,transistor/train/good/062.png,
cf3333275193aa31a779cda5,carpet,selection,1,hole,carpet/test/hole/016.png,carpet/ground_truth/hole/016_mask.png
cf37b6b6d950c4355d676d45,tile,fit,0,good,tile/train/good/163.png,
cf44d53f628b049d6ca2fb0c,capsule,final_test,1,crack,capsule/test/crack/001.png,capsule/ground_truth/crack/001_mask.png
cf4598dceee7b2f6418d9662,metal_nut,fit,0,good,metal_nut/train/good/207.png,
cf56301b85dd2abb8d8e2ab5,metal_nut,final_test,1,color,metal_nut/test/color/006.png,metal_nut/ground_truth/color/006_mask.png
cf66fccea42e897e2b937568,zipper,fit,0,good,zipper/train/good/068.png,
cfa46bf2d2231d26b139ed99,toothbrush,calibration_normal,0,good,toothbrush/train/good/032.png,
cfa88097ed20b125bd25d052,wood,validation_normal,0,good,wood/train/good/065.png,
cfb9d6793c976f03cf743c8e,tile,final_test,1,gray_stroke,tile/test/gray_stroke/004.png,tile/ground_truth/gray_stroke/004_mask.png
cfcb685604a121d8a2867103,metal_nut,fit,0,good,metal_nut/train/good/029.png,
cfd07df5bfd56a717f7dcbff,screw,validation_normal,0,good,screw/train/good/073.png,
cfd2577823761e9623675bcc,hazelnut,fit,0,good,hazelnut/train/good/243.png,
cfe638d23f8738c41d9cbad6,pill,final_test,1,scratch,pill/test/scratch/005.png,pill/ground_truth/scratch/005_mask.png
cff8a131f13a3d5ff494fd74,hazelnut,fit,0,good,hazelnut/train/good/266.png,
d011470e621c051783b39ab1,wood,selection,1,hole,wood/test/hole/004.png,wood/ground_truth/hole/004_mask.png
d036506c3da32e92b9e1c020,metal_nut,final_test,1,bent,metal_nut/test/bent/002.png,metal_nut/ground_truth/bent/002_mask.png
d0415caf3b974b8273cc4ab2,leather,final_test,1,color,leather/test/color/013.png,leather/ground_truth/color/013_mask.png
d048a51e9b1e4105e5d2fa5c,carpet,fit,0,good,carpet/train/good/014.png,
d04bbc0720f882fe72a2bd2b,leather,fit,0,good,leather/train/good/080.png,
d05469c76b7262a79fb2d1f1,screw,calibration_normal,0,good,screw/train/good/098.png,
d056d3279e1039d1bd0ea22e,cable,selection,1,cut_inner_insulation,cable/test/cut_inner_insulation/003.png,cable/ground_truth/cut_inner_insulation/003_mask.png
d076c9d719efe3e147e23205,screw,calibration_normal,0,good,screw/train/good/027.png,
d08cf846589f44e99762f7dc,screw,final_test,1,scratch_head,screw/test/scratch_head/023.png,screw/ground_truth/scratch_head/023_mask.png
d090f9abc83e2897e29ad910,tile,fit,0,good,tile/train/good/170.png,
d097ac5693a068f5986ee951,leather,fit,0,good,leather/train/good/135.png,
d0bf4600ea5c3725cf54aa54,grid,final_test,1,thread,grid/test/thread/002.png,grid/ground_truth/thread/002_mask.png
d0d3861f47f15a3d38622a2e,capsule,final_test,0,good,capsule/test/good/003.png,
d0e9a5b6baecab06abf8a0fd,grid,fit,0,good,grid/train/good/202.png,
d0f342e5f86c7860241520a2,toothbrush,final_test,1,defective,toothbrush/test/defective/014.png,toothbrush/ground_truth/defective/014_mask.png
d0f7a836fc6a8ea4ff39b68c,hazelnut,fit,0,good,hazelnut/train/good/121.png,
d107d444bb8ac2f3c4912607,screw,fit,0,good,screw/train/good/207.png,
d11a94819401d1ac1d283361,hazelnut,final_test,1,cut,hazelnut/test/cut/000.png,hazelnut/ground_truth/cut/000_mask.png
d11ce62b0c4316d3b6897265,carpet,fit,0,good,carpet/train/good/260.png,
d11f80e2d9006c310cac13fa,capsule,final_test,1,squeeze,capsule/test/squeeze/008.png,capsule/ground_truth/squeeze/008_mask.png
d12c650dbc9b53bdc6667c38,zipper,validation_normal,0,good,zipper/train/good/190.png,
d13a7e54eaffcfa4709456d7,tile,validation_normal,0,good,tile/train/good/085.png,
d141bfb7eae79e11eb35b94f,leather,fit,0,good,leather/train/good/173.png,
d1428e9f52bd60ed9dc651da,bottle,fit,0,good,bottle/train/good/046.png,
d14963d5be3ee9f60dd84aec,grid,fit,0,good,grid/train/good/223.png,
d152223c9820b3b7a0df668c,cable,final_test,1,cut_inner_insulation,cable/test/cut_inner_insulation/005.png,cable/ground_truth/cut_inner_insulation/005_mask.png
d15880ca31db9d1e44d6bd46,zipper,final_test,1,combined,zipper/test/combined/008.png,zipper/ground_truth/combined/008_mask.png
d158cbcd15e5284b868723fd,cable,fit,0,good,cable/train/good/089.png,
d15a5464e75ebb335f76b24c,pill,final_test,1,contamination,pill/test/contamination/000.png,pill/ground_truth/contamination/000_mask.png
d15ade65aeaefe60096fd239,leather,validation_normal,0,good,leather/train/good/171.png,
d168db41986c8db0738d23fb,zipper,fit,0,good,zipper/train/good/071.png,
d16da98cf3df202d448dc051,wood,fit,0,good,wood/train/good/228.png,
d17249580e80a8ae8fe30410,zipper,final_test,0,good,zipper/test/good/019.png,
d180af7f9d7c2e421321a1ed,carpet,fit,0,good,carpet/train/good/089.png,
d194b027d8901f6e2a8ce326,carpet,fit,0,good,carpet/train/good/171.png,
d1b91f6eaf96a916d1d20e63,cable,selection,1,cut_inner_insulation,cable/test/cut_inner_insulation/001.png,cable/ground_truth/cut_inner_insulation/001_mask.png
d1bb27b4a3bd169e110b9fb9,pill,fit,0,good,pill/train/good/266.png,
d1d179d04f2a39e524879148,toothbrush,calibration_normal,0,good,toothbrush/train/good/015.png,
d1d3083b099334bfe846f63b,zipper,final_test,1,squeezed_teeth,zipper/test/squeezed_teeth/006.png,zipper/ground_truth/squeezed_teeth/006_mask.png
d1ebc0b2a7c157992a5c1f19,zipper,selection,1,rough,zipper/test/rough/002.png,zipper/ground_truth/rough/002_mask.png
d1f13ea216a6e7fa87fb9837,carpet,validation_normal,0,good,carpet/train/good/088.png,
d211cf7ef8b37d5033fff715,bottle,selection,1,broken_small,bottle/test/broken_small/011.png,bottle/ground_truth/broken_small/011_mask.png
d21b1f5912fcdb12e1e7cf54,screw,fit,0,good,screw/train/good/149.png,
d222c23496319f665bbbda13,zipper,validation_normal,0,good,zipper/train/good/226.png,
d22555e8cdb8d80f60eb738b,transistor,selection,1,cut_lead,transistor/test/cut_lead/007.png,transistor/ground_truth/cut_lead/007_mask.png
d228c0f026dd55e4992016c2,capsule,final_test,1,crack,capsule/test/crack/000.png,capsule/ground_truth/crack/000_mask.png
d22b3b654e9e798b56e74609,pill,selection,1,faulty_imprint,pill/test/faulty_imprint/013.png,pill/ground_truth/faulty_imprint/013_mask.png
d2410b61983e441c005a57d8,cable,fit,0,good,cable/train/good/193.png,
d2455b51ce914ff7864f4ca1,grid,fit,0,good,grid/train/good/107.png,
d25e1df63c698b8bde4a7d1f,cable,final_test,1,poke_insulation,cable/test/poke_insulation/002.png,cable/ground_truth/poke_insulation/002_mask.png
d2649cf0f11b58f393febcc5,screw,validation_normal,0,good,screw/train/good/139.png,
d2724eb5b195ff0b0be18b7c,transistor,final_test,0,good,transistor/test/good/051.png,
d278ed21be9a2e0428c1d93f,cable,final_test,1,cable_swap,cable/test/cable_swap/004.png,cable/ground_truth/cable_swap/004_mask.png
d27dbf9a25f34220facb9168,wood,selection,0,good,wood/test/good/011.png,
d28da2ef0aa990d85e8ae94e,grid,final_test,0,good,grid/test/good/001.png,
d29ffce7ae89109added12bb,screw,final_test,1,manipulated_front,screw/test/manipulated_front/020.png,screw/ground_truth/manipulated_front/020_mask.png
d2a926b4a15c3d2c3bd63307,bottle,fit,0,good,bottle/train/good/172.png,
d2acd4c0092b4a40b19b9b1b,zipper,fit,0,good,zipper/train/good/219.png,
d2b95bc84d06f0586c96fbcf,cable,fit,0,good,cable/train/good/127.png,
d2bca2bf34b453da1c381d69,carpet,selection,1,cut,carpet/test/cut/015.png,carpet/ground_truth/cut/015_mask.png
d2c8a211cfe94715fad89440,toothbrush,fit,0,good,toothbrush/train/good/021.png,
d2e1f3eb5f78f261ebfc3e89,tile,fit,0,good,tile/train/good/126.png,
d2edaf6dd94d283c08015881,grid,fit,0,good,grid/train/good/076.png,
d2f36cc892fd86fd4d75337f,leather,validation_normal,0,good,leather/train/good/085.png,
d2f47221a453dd3902f61a1a,bottle,final_test,0,good,bottle/test/good/019.png,
d2ff8cd6403395088fe96c14,hazelnut,selection,1,crack,hazelnut/test/crack/000.png,hazelnut/ground_truth/crack/000_mask.png
d3046bedea318b8321458020,transistor,final_test,0,good,transistor/test/good/025.png,
d31d891feee9abd45e304e16,metal_nut,fit,0,good,metal_nut/train/good/135.png,
d321ad758b5f7c0531196072,wood,fit,0,good,wood/train/good/211.png,
d33f3b17a2562613b534fed9,screw,final_test,0,good,screw/test/good/009.png,
d3450026e011a0e90f73015b,cable,fit,0,good,cable/train/good/213.png,
d363df54e298430b4e662244,leather,fit,0,good,leather/train/good/146.png,
d3791066f8a66219b72e5318,tile,fit,0,good,tile/train/good/002.png,
d38699f6098c60447ecd2c12,zipper,selection,1,fabric_interior,zipper/test/fabric_interior/011.png,zipper/ground_truth/fabric_interior/011_mask.png
d39960fdc1ebebc0df1ba021,transistor,fit,0,good,transistor/train/good/200.png,
d3abf2082124d18b6646b2b6,tile,validation_normal,0,good,tile/train/good/190.png,
d3cd86e2fd7a8b44e9af7ea5,zipper,fit,0,good,zipper/train/good/116.png,
d3d27e329f29af6cdbafbac0,pill,fit,0,good,pill/train/good/121.png,
d3e5ec5122106aca9e45b612,hazelnut,fit,0,good,hazelnut/train/good/113.png,
d3f147bbe9d6f3a78a26cb25,tile,final_test,1,crack,tile/test/crack/003.png,tile/ground_truth/crack/003_mask.png
d410f8e378c8772e9f5e81e3,tile,validation_normal,0,good,tile/train/good/026.png,
d41ded5d65374a43504f7897,metal_nut,final_test,1,scratch,metal_nut/test/scratch/016.png,metal_nut/ground_truth/scratch/016_mask.png
d41f3e4793ae1e1354fc63ec,cable,fit,0,good,cable/train/good/004.png,
d42e1d15dd4b1d7e1cc4c9af,zipper,final_test,1,squeezed_teeth,zipper/test/squeezed_teeth/000.png,zipper/ground_truth/squeezed_teeth/000_mask.png
d4320f90df4a8ec9c684edc3,metal_nut,fit,0,good,metal_nut/train/good/091.png,
d4466598b76d13a4c763f45e,wood,validation_normal,0,good,wood/train/good/085.png,
d453fe670ae263c9cfb1a5ba,zipper,calibration_normal,0,good,zipper/train/good/028.png,
d461e36b0ca69565c1e3d215,zipper,fit,0,good,zipper/train/good/174.png,
d466dc20649d4c44cf380b8d,hazelnut,fit,0,good,hazelnut/train/good/108.png,
d46713c2b558df09ebd14a85,carpet,fit,0,good,carpet/train/good/119.png,
d473655d12fc9288210b0e3c,screw,calibration_normal,0,good,screw/train/good/194.png,
d491aaffb37f7225843f54de,zipper,fit,0,good,zipper/train/good/215.png,
d494fa82b5e5bb729aaa26c4,zipper,selection,0,good,zipper/test/good/028.png,
d49d18d661c3aeef1a565862,screw,fit,0,good,screw/train/good/298.png,
d49d6b7fee3512305b7870d1,grid,validation_normal,0,good,grid/train/good/080.png,
d4c5345b1c1b933b421ec63a,screw,validation_normal,0,good,screw/train/good/238.png,
d4cf94ec19957eb9b53bb729,pill,fit,0,good,pill/train/good/164.png,
d4e1cc9fcf338f7f5043c5c9,leather,fit,0,good,leather/train/good/209.png,
d4e21dc76bc82f632196142d,grid,fit,0,good,grid/train/good/248.png,
d4f59c7add345f5346148ac9,cable,selection,1,cut_inner_insulation,cable/test/cut_inner_insulation/007.png,cable/ground_truth/cut_inner_insulation/007_mask.png
d5095dc14dad74bf501f6581,cable,fit,0,good,cable/train/good/095.png,
d511f1b2003203a0336a84af,hazelnut,validation_normal,0,good,hazelnut/train/good/370.png,
d51a1c5c36ee48fadf476a05,hazelnut,calibration_normal,0,good,hazelnut/train/good/105.png,
d529440fe8b7298eef108503,hazelnut,selection,1,cut,hazelnut/test/cut/004.png,hazelnut/ground_truth/cut/004_mask.png
d530f281aaabe1ee603ec5a0,carpet,fit,0,good,carpet/train/good/043.png,
d53e5fe481a1fc43dbbb9598,leather,selection,1,fold,leather/test/fold/002.png,leather/ground_truth/fold/002_mask.png
d53f7c2f7e1a767526b170e5,bottle,fit,0,good,bottle/train/good/031.png,
d5420c0029b8d3b72112be53,metal_nut,validation_normal,0,good,metal_nut/train/good/176.png,
d5466972a25e9b25fc8caa66,screw,final_test,1,thread_top,screw/test/thread_top/009.png,screw/ground_truth/thread_top/009_mask.png
d54774d2ff5569034cfb4b80,wood,fit,0,good,wood/train/good/221.png,
d5510bc627b60be10c48b31d,hazelnut,final_test,1,cut,hazelnut/test/cut/011.png,hazelnut/ground_truth/cut/011_mask.png
d560fea1aed360ef6cf6a308,hazelnut,fit,0,good,hazelnut/train/good/351.png,
d56e2269148fc83a6c22d1bc,tile,calibration_normal,0,good,tile/train/good/148.png,
d5801d3acf6c36eaa1e9603c,pill,final_test,1,contamination,pill/test/contamination/018.png,pill/ground_truth/contamination/018_mask.png
d5821474ea2e077f833c58de,transistor,fit,0,good,transistor/train/good/018.png,
d58417a901b0da3d2b2dd4ed,pill,fit,0,good,pill/train/good/060.png,
d59bc241e0397d6f527e55b1,capsule,final_test,0,good,capsule/test/good/014.png,
d59c2f8b0e667cc6e84c98be,leather,fit,0,good,leather/train/good/120.png,
d5a9aa53eb4ae6204641eeb3,pill,selection,1,pill_type,pill/test/pill_type/006.png,pill/ground_truth/pill_type/006_mask.png
d5d2e64bbcdcddd35200fcbd,hazelnut,fit,0,good,hazelnut/train/good/173.png,
d5d73455094a6439790eafcf,screw,final_test,1,thread_top,screw/test/thread_top/014.png,screw/ground_truth/thread_top/014_mask.png
d5de9c6996953c72b622e596,zipper,final_test,1,fabric_interior,zipper/test/fabric_interior/004.png,zipper/ground_truth/fabric_interior/004_mask.png
d5e7250114d6d3b95dcd7139,wood,fit,0,good,wood/train/good/019.png,
d6070485500441dbeb658665,zipper,fit,0,good,zipper/train/good/072.png,
d60ad9193a6cd1a70961af81,capsule,fit,0,good,capsule/train/good/113.png,
d6103034d35eaa3d5f1bdfc2,wood,calibration_normal,0,good,wood/train/good/194.png,
d61a1aeae5460994bcdf5abf,cable,selection,1,combined,cable/test/combined/004.png,cable/ground_truth/combined/004_mask.png
d63aedb99a8c5fa26cfed6d4,screw,final_test,1,scratch_neck,screw/test/scratch_neck/008.png,screw/ground_truth/scratch_neck/008_mask.png
d6425702caa6cb047493e0cf,grid,selection,1,thread,grid/test/thread/004.png,grid/ground_truth/thread/004_mask.png
d64a7c9924f2136011cc3a06,leather,final_test,1,poke,leather/test/poke/001.png,leather/ground_truth/poke/001_mask.png
d65790883ea736d4c85ec6d4,cable,final_test,1,bent_wire,cable/test/bent_wire/008.png,cable/ground_truth/bent_wire/008_mask.png
d65b786d8e2d05cab690cdbb,screw,calibration_normal,0,good,screw/train/good/016.png,
d65f1f215fdb7ba1171857c9,screw,fit,0,good,screw/train/good/316.png,
d690a9bca22422aa28d137a0,screw,final_test,1,scratch_head,screw/test/scratch_head/003.png,screw/ground_truth/scratch_head/003_mask.png
d696db23be0769a79363918f,leather,final_test,1,glue,leather/test/glue/017.png,leather/ground_truth/glue/017_mask.png
d6a825833ba41b88bf43810b,grid,fit,0,good,grid/train/good/017.png,
d6aa23953752d2f37884bbad,screw,fit,0,good,screw/train/good/034.png,
d6ada99319ba3bd5c05e1e8e,hazelnut,fit,0,good,hazelnut/train/good/385.png,
d6b50629dce07070306adda1,transistor,fit,0,good,transistor/train/good/158.png,
d6b7df277500fb4376e038ea,leather,fit,0,good,leather/train/good/125.png,
d6bfcc0337304fa9889ebc51,wood,fit,0,good,wood/train/good/068.png,
d6cf1dc0d78dd7f443e0e3ee,hazelnut,fit,0,good,hazelnut/train/good/010.png,
d6d22c9016153cb06e2137ee,leather,final_test,1,color,leather/test/color/011.png,leather/ground_truth/color/011_mask.png
d6d7c438a330a0651dd89ed5,transistor,validation_normal,0,good,transistor/train/good/205.png,
d6f9338ac841291afe6331ca,cable,fit,0,good,cable/train/good/187.png,
d6faa85ad3e235d515dab91c,wood,final_test,1,combined,wood/test/combined/006.png,wood/ground_truth/combined/006_mask.png
d70d878e8aa69958c608919f,zipper,selection,1,fabric_border,zipper/test/fabric_border/009.png,zipper/ground_truth/fabric_border/009_mask.png
d71690c13c3a940c92612565,leather,fit,0,good,leather/train/good/095.png,
d7231a34c9eb662e59d74780,zipper,fit,0,good,zipper/train/good/043.png,
d7360944f2db68a1403a1ade,grid,fit,0,good,grid/train/good/101.png,
d739fbfbb0372276a6b19fbd,wood,fit,0,good,wood/train/good/118.png,
d73cf99a0ab06e544989c062,carpet,fit,0,good,carpet/train/good/007.png,
d74b8dffef4a2b5e8b8120ec,transistor,fit,0,good,transistor/train/good/208.png,
d7508301af3fa34420bcf57c,hazelnut,final_test,1,cut,hazelnut/test/cut/001.png,hazelnut/ground_truth/cut/001_mask.png
d750bebafd55202c7890314e,cable,fit,0,good,cable/train/good/039.png,
d75b628a10279252ec906530,capsule,selection,1,scratch,capsule/test/scratch/011.png,capsule/ground_truth/scratch/011_mask.png
d76d4053834a4b61b54b1e54,metal_nut,calibration_normal,0,good,metal_nut/train/good/137.png,
d77fea4bb4af66379a894e39,carpet,fit,0,good,carpet/train/good/108.png,
d78142039fcf41f66b4fd40f,bottle,validation_normal,0,good,bottle/train/good/154.png,
d78ca16e24512e4118d31076,zipper,validation_normal,0,good,zipper/train/good/109.png,
d7aa2c1770a7f4c828725ada,capsule,fit,0,good,capsule/train/good/167.png,
d7b602cc02a2938172067845,grid,calibration_normal,0,good,grid/train/good/229.png,
d7c6de5bd3f0ad29280dfb23,hazelnut,fit,0,good,hazelnut/train/good/041.png,
d7c6e4519f0d70455a964927,carpet,selection,1,color,carpet/test/color/010.png,carpet/ground_truth/color/010_mask.png
d7dd259b0437983608fbef4d,toothbrush,fit,0,good,toothbrush/train/good/040.png,
d80204c86bebd7623b8247e9,hazelnut,fit,0,good,hazelnut/train/good/293.png,
d8087f75d1a55cdf24ce6612,carpet,fit,0,good,carpet/train/good/162.png,
d8235be86f33f7da788b2ac7,tile,final_test,0,good,tile/test/good/013.png,
d823814ae1ead6b750ee405f,bottle,validation_normal,0,good,bottle/train/good/124.png,
d832abc9afbaab7adb5843e2,pill,final_test,1,combined,pill/test/combined/010.png,pill/ground_truth/combined/010_mask.png
d83af85eb5047f3c440504ca,wood,fit,0,good,wood/train/good/128.png,
d842597b01b7864a23ffad68,pill,selection,1,crack,pill/test/crack/012.png,pill/ground_truth/crack/012_mask.png
d84a19e7b30ed12d7e183555,grid,calibration_normal,0,good,grid/train/good/233.png,
d855fa62857d1a8b4c6e7964,cable,selection,1,cable_swap,cable/test/cable_swap/011.png,cable/ground_truth/cable_swap/011_mask.png
d859d04fbf799fd152b1ae2b,cable,fit,0,good,cable/train/good/222.png,
d867dccadfbacbfd446064c8,cable,selection,1,missing_wire,cable/test/missing_wire/002.png,cable/ground_truth/missing_wire/002_mask.png
d87b3639c79530b2959f9398,grid,fit,0,good,grid/train/good/085.png,
d8b107e24d2bc703318148f2,grid,fit,0,good,grid/train/good/096.png,
d8b558a0c6a5a7e6ced3c4c1,leather,selection,1,cut,leather/test/cut/001.png,leather/ground_truth/cut/001_mask.png
d8bbecf287eb85746bcf279c,bottle,fit,0,good,bottle/train/good/084.png,
d8bf5c32c6767a46efd69ecf,capsule,final_test,0,good,capsule/test/good/007.png,
d8c3cbf3f6c27a9a51058b83,tile,fit,0,good,tile/train/good/166.png,
d8c51aeff2ff6f2540e23185,screw,fit,0,good,screw/train/good/091.png,
d8d7a1f228c34a310e311e50,carpet,calibration_normal,0,good,carpet/train/good/083.png,
d8fba2477a8d1a3cbb98f12d,hazelnut,fit,0,good,hazelnut/train/good/318.png,
d913ebc8fac46b5f19e7fba2,screw,fit,0,good,screw/train/good/074.png,
d915e5e48e4ec262bf1da3d2,toothbrush,final_test,0,good,toothbrush/test/good/005.png,
d93694e58fd4bbfbb317ba9c,grid,selection,1,glue,grid/test/glue/006.png,grid/ground_truth/glue/006_mask.png
d93cb81d4b9c547b9208f657,carpet,calibration_normal,0,good,carpet/train/good/022.png,
d94579e78947e1467bfb23bf,grid,final_test,1,broken,grid/test/broken/004.png,grid/ground_truth/broken/004_mask.png
